         1.0000000000      144.4100000000        1.0000000000       12.0000000000        6.0000000000
        0.0120041891       -0.0104759091        0.0903569685
        0.0026841674       -0.0130015714        0.7505051949
        0.1979008501       -0.5833292374        0.3714877241
       -0.4694784142       -0.3697437271        0.3746391232
       -0.4851027180        0.3495573313        0.3447536680
        0.2046587747        0.5518379987        0.3876825234
        0.6104082414       -0.0194094896        0.3794690357
       -0.1615502673       -0.5947474760       -0.2387666422
       -0.5988889483       -0.0502601887       -0.2331050515
       -0.1307888158        0.5896578206       -0.2240481155
        0.5206256549        0.3378236297       -0.2255677063
        0.5063996264       -0.3675309691       -0.2343230853
        0.0135771615       -0.0025281248       -0.5524916622
        0.0074874958        0.0112682880       -1.2125382496
       -0.8005093332        0.5883511542       -0.2257029949
       -0.4664869571       -0.3546287406       -0.8479215256
        0.2008818178       -0.5682672506       -0.8467860949
       -0.4823008160        0.3637145495       -0.8003388469
        0.2076502318        0.5669529851       -0.8348781254
        0.6133892091       -0.0043475028       -0.8388047833
