         1.0000000000      144.4100000000        1.0000000000       12.0000000000        6.0000000000
       -0.0016657142        0.0020074857       -0.0017512264
       -0.0062808018        0.0019764380        0.6675212115
        0.1848506179       -0.5666286964        0.2998061443
       -0.4867283198       -0.3522952927        0.2969430661
       -0.4894558826        0.3526549136        0.2951989892
        0.1796438271        0.5752729950        0.2957679116
        0.5981588544        0.0047104914        0.2986273881
       -0.1845910439       -0.5703197770       -0.2998157470
       -0.6010780938       -0.0025220197       -0.3026613676
       -0.1898798215        0.5692906477       -0.3044785101
        0.4814844484        0.3548947765       -0.3029767549
        0.4843295650       -0.3498605666       -0.2998720185
       -0.0019208249       -0.0015389883       -0.6720548155
       -0.0094199807        0.0030422174        1.3396327914
        0.1838002365       -0.5770860958        0.9875714786
       -0.4990288582       -0.3578704945        0.9848168920
       -0.5030334293        0.3592758275        0.9828787325
        0.1780482561        0.5824128681        0.9852128182
        0.6011940096        0.0055372848        0.9881039339
        0.7976524848       -0.5736996395        0.6122242427
        0.3715898027       -1.1355028171        0.6016541526
       -0.3053366858       -0.9374632277        0.6094231150
       -0.9714369050       -0.7063343467        0.5964446592
       -0.9918781708       -0.0014996351        0.6047323652
       -0.9774074514        0.7035882560        0.5924372171
       -0.3136284540        0.9413122319        0.6046314883
        0.3640262108        1.1504132415        0.5967371712
        0.8033585439        0.5954282754        0.5818877900
        1.2006780564        0.0098038474        0.6024535402
        0.6835178791       -0.9348810667        0.0023939130
        0.0024506771       -1.1593525246        0.0018664902
       -0.6809618819       -0.9411121109       -0.0007556828
       -1.1052669966       -0.3626559678       -0.0036547197
       -1.1081655360        0.3547531245       -0.0057217225
       -0.6894946940        0.9369501463       -0.0069871057
       -0.0097663001        1.1626174509       -0.0072890362
        0.6716597894        0.9490537856       -0.0146566465
        1.1039444480        0.3597191119       -0.0117030898
        1.1029311652       -0.3543255741        0.0003133965
        0.3072199140       -0.9389635706       -0.6081543558
       -0.3671173146       -1.1428819101       -0.5979813923
       -0.7977682463       -0.5849996400       -0.6114370615
       -1.2005941483       -0.0066010172       -0.6036760683
       -0.8034974236        0.5752799417       -0.6157432594
       -0.3787540017        1.1370441622       -0.6072730780
        0.2968916371        0.9382690443       -0.6197459323
        0.9637533497        0.7071158088       -0.6081614164
        0.9839824545        0.0015565455       -0.6150514292
        0.9705755298       -0.7024999055       -0.5980538722
       -0.1878044669       -0.5841045992       -0.9874627849
       -0.6119043356       -0.0059282685       -0.9903604195
       -0.1942566205        0.5758216153       -0.9926479834
        0.4892259248        0.3571215558       -0.9917068173
        0.4925338227       -0.3604813827       -0.9879555326
       -0.0020659885       -0.0050074368       -1.3428816269
        1.1165848385        0.4099948611        1.1537190503
        0.7178391958        0.9536057170        1.1509946468
