         1.0000000000      144.4100000000        1.0000000000       12.0000000000        6.0000000000
        0.0121308127       -0.0088149564        0.0426401054
       -0.0085857427        0.0062370327        0.7118687573
        0.2015710347       -0.5885159917        0.3293884301
       -0.4812424521       -0.3709076959        0.3410575425
       -0.4838252416        0.3515183977        0.2957584640
        0.2040409551        0.5723040283        0.3410567940
        0.6219997243       -0.0098455248        0.3293879709
       -0.1783047015       -0.5618411553       -0.2879082767
       -0.5872959276       -0.0053379365       -0.2844961711
       -0.1764093447        0.5601989468       -0.2844966199
        0.4792419117        0.3431941458       -0.2879089949
        0.4802317517       -0.3489104521       -0.2947950627
       -0.0005647379        0.0004083482       -0.6536471206
       -0.5290176590        0.3843531378        0.9612077875
       -0.9985342489        0.0207322052        0.5829489991
       -0.9872703115        0.7172928587        0.5725344777
       -0.3282825106        0.9432546114        0.5829482670
        0.6767894577       -0.9364964770       -0.0336142737
        0.0112782469       -1.1509499556       -0.0261404694
       -0.6751896551       -0.9284685422       -0.0187636416
       -1.0874124535       -0.3577833815        0.0002168852
       -1.1049769154        0.3625330149       -0.0143040789
       -0.6862474415        0.9388647121       -0.0143045362
        0.0042418826        1.1447499614        0.0002156928
        0.6743795663        0.9290541979       -0.0187651157
        1.0981022255        0.3449349702       -0.0261416564
        1.0997991384       -0.3542735805       -0.0336147358
        0.3019044523       -0.9302476770       -0.6267261600
       -0.3674741889       -1.1315502157       -0.6066340270
       -0.7926851889       -0.5769767798       -0.6117312549
       -1.1901656710       -0.0046692096       -0.5965696893
       -0.7887150006        0.5730330483       -0.6090444331
       -0.3633425920        1.1333551666       -0.5965705924
        0.3037824709        0.9321815350       -0.6117324525
        0.9626105875        0.6991544857       -0.6066354798
        0.9780098796        0.0003316412       -0.6267268984
        0.9627298675       -0.6994660988       -0.6196058461
       -0.1909741691       -0.5730715786       -0.9839917724
       -0.6078881673        0.0006280199       -0.9795088470
       -0.1884471836        0.5779390263       -0.9795093051
        0.4860070724        0.3587131944       -0.9839925118
        0.4857572476       -0.3529255117       -0.9903577982
       -0.0057714042        0.0041906734       -1.3330192279
