         1.0000000000      144.4100000000        1.0000000000       12.0000000000        6.0000000000
        0.0088176800       -0.0064078235        0.0441758918
        0.0064767692       -0.0047065253        0.7081536966
        0.1992772585       -0.5877111334        0.3292783086
       -0.4857805608       -0.3716365260        0.3386093768
       -0.4792012548        0.3481589005        0.3282738539
        0.2033317590        0.5768452445        0.3386086241
        0.6205254426       -0.0079127290        0.3292778484
       -0.1801131150       -0.5603791064       -0.2867286038
       -0.5899352173       -0.0012315052       -0.2755730798
       -0.1811303716        0.5614401126       -0.2755735263
        0.4772925909        0.3444622525       -0.2867293218
        0.4784175042       -0.3475923223       -0.2923518700
       -0.0029304341        0.0021271296       -0.6503984405
       -1.0192409844        0.0149427506        0.5578852464
       -0.9857667796        0.7162004737        0.5660689891
       -0.3291751648        0.9647369010        0.5578844927
        0.6758227799       -0.9355378474       -0.0316099346
        0.0100789543       -1.1503969237       -0.0258645808
       -0.6757003557       -0.9312056015       -0.0201928630
       -1.0925460038       -0.3661079098       -0.0100722947
       -1.1030327973        0.3685764183       -0.0188228970
       -0.6913942974        0.9351482267       -0.0188233466
        0.0105726172        1.1522046681       -0.0100734996
        0.6768248482        0.9303856995       -0.0201943403
        1.0972056592        0.3459046693       -0.0258657682
        1.0985887091       -0.3536504461       -0.0316103964
        0.3014851313       -0.9293133855       -0.6246673527
       -0.3670949232       -1.1308327199       -0.6073835168
       -0.7908672578       -0.5748394784       -0.6125817998
       -1.1898687398       -0.0031622342       -0.5979129790
       -0.7886065522        0.5729542523       -0.6136130008
       -0.3646840550        1.1326070857       -0.5979138803
        0.3023115475        0.9297921164       -0.6125829938
        0.9620454075        0.6985720633       -0.6073849685
        0.9769917398        0.0004417294       -0.6246680905
        0.9616100835       -0.6986525263       -0.6172657991
       -0.1897774135       -0.5724238305       -0.9832424376
       -0.6074669568        0.0002883555       -0.9765291792
       -0.1879939801        0.5776433965       -0.9765296374
        0.4857608457        0.3573748478       -0.9832431754
        0.4845487120       -0.3520474572       -0.9876754996
       -0.0064371987        0.0046744029       -1.3310726408
