         1.0000000000      144.4100000000        1.0000000000       12.0000000000        6.0000000000
        0.0075911624        0.0000676281       -0.0002159463
        0.0033386415       -0.0002132882        0.7110702384
        0.1875398610       -0.5701675890        0.3564215503
       -0.4819405581       -0.3482630682        0.3517473594
       -0.4818300267        0.3482748847        0.3520231119
        0.1877207848        0.5699631483        0.3568729168
        0.6036193163       -0.0001684300        0.3571465196
        0.6039118580        0.0001147302       -0.3582203000
        0.1876581377        0.5708311589       -0.3570398073
       -0.4824311113        0.3488683394       -0.3520664691
       -0.4825417426       -0.3482988478       -0.3523424707
        0.1874770282       -0.5704703175       -0.3574916372
        0.0029541718        0.0003495022       -0.7103581659
        0.1850069744       -0.5665066344        1.0560500896
       -0.4830377557       -0.3478064792        1.0515135110
       -0.4829274571        0.3472645832        1.0517886828
        0.1851866486        0.5657490470        1.0564983385
        0.5986868074       -0.0004444747        1.0563996326
        0.7905374713       -0.5738399421        0.7123274856
        0.3696071699       -1.1376871901        0.6965215815
       -0.3004434475       -0.9247019309        0.7106366950
       -0.9612219251       -0.6971403950        0.6914202766
       -0.9733285849       -0.0000526688        0.6968360265
       -0.9610006877        0.6970352497        0.6919722170
       -0.3001500238        0.9243717739        0.7113687250
        0.3699681576        1.1371554751        0.6974221693
        0.7907194855        0.5731623253        0.7127815725
        1.1990148048       -0.0003974796        0.6970593616
        0.7823504394       -0.5673723201       -0.0003624068
        0.3718583777       -1.1459621714        0.0001469236
       -0.2984356641       -0.9151079773       -0.0000940818
       -0.9760189654       -0.6960705889        0.0007852447
       -0.9832166659        0.0002246764        0.0002385557
       -0.9757979800        0.6965169712        0.0013365564
       -0.2981451960        0.9153399290        0.0006305745
        0.3722220791        1.1459811145        0.0010542814
        0.7825304909        0.5672615977        0.0000867836
        1.2077113680       -0.0001229452        0.0001123303
        1.2002362994        0.0001540007       -0.6964436817
        0.7910813933        0.5743547533       -0.7123400528
        0.3700714182        1.1397150751       -0.6947841209
       -0.3010565867        0.9259529803       -0.7098507466
       -0.9629627546        0.6984466422       -0.6889714807
       -0.9745535412        0.0004990024       -0.6961687038
       -0.9631842664       -0.6974577606       -0.6895241054
       -0.3013503336       -0.9251575558       -0.7105835830
        0.3697097931       -1.1391445006       -0.6956862989
        0.7908991797       -0.5739041016       -0.7127946371
        0.6017605437        0.0003930990       -1.0605044014
        0.1859332322        0.5711500569       -1.0593837417
       -0.4867792787        0.3504681222       -1.0547653444
       -0.4868903292       -0.3493408671       -1.0550423919
        0.1857521098       -0.5702325660       -1.0598356038
       -0.0007726329        0.0006243431       -1.4030995483
        1.3771664684       -0.5738697008        0.3458609852
        1.3773485086        0.5732960642        0.3463151368
        1.3773940061       -0.5738487598       -0.3459442138
        1.3775761266        0.5738228086       -0.3454898619
        0.9701935942       -1.1320350413        0.3457480848
        0.9705528019        1.1315904535        0.3466442317
        0.9704165944       -1.1321031420       -0.3457354158
        0.9707759106        1.1322059862       -0.3448389982
       -0.1222317035       -1.4837443705        0.3458559971
       -0.1217608175        1.4836462764        0.3470307577
       -0.1227173986       -1.4840178857       -0.3453001363
       -0.1222463389        1.4844671894       -0.3441249424
       -0.7778298551        1.2653735013        0.3455830592
       -0.7782314338       -1.2652623095        0.3445812055
       -0.7787689726       -1.2654240937       -0.3435637799
       -0.7783672560        1.2660803156       -0.3425615823
