         1.0000000000      144.4100000000        1.0000000000       12.0000000000        6.0000000000
       -0.0007244465       -0.0001420777        0.0010578222
       -0.0031080698       -0.0001355806        0.7133818296
        0.1836351173       -0.5714244698        0.3586419924
       -0.4866291146       -0.3519252369        0.3573833220
       -0.4847044632        0.3542843345        0.3573833210
        0.1867462172        0.5701269567        0.3586419909
        0.5945477105       -0.0017643880        0.3629573021
        0.5984308663       -0.0017749718       -0.3566166906
        0.1884659983        0.5699953758       -0.3555993200
       -0.4830337567        0.3542238986       -0.3572323294
       -0.4849581035       -0.3518739102       -0.3572323285
        0.1853555900       -0.5713022666       -0.3555993184
        0.0009671632       -0.0001466889       -0.7106451001
       -0.0032421260       -0.0001352143        1.4061289495
        0.1831666449       -0.5712318494        1.0607495343
       -0.4887168553       -0.3523135514        1.0604790626
       -0.4867900563        0.3546840246        1.0604790617
        0.1862767019        0.5699368945        1.0607495328
        0.5979218173       -0.0017735826        1.0636478595
        0.7891140247       -0.5751897926        0.7134171234
        0.3687029641       -1.1395389664        0.6970571868
       -0.3040919724       -0.9277800396        0.7124563391
       -0.9714409132       -0.7021203859        0.6946861532
       -0.9765020095        0.0025172353        0.7108465417
       -0.9676002823        0.7071168033        0.6946861512
       -0.2990312715        0.9291356450        0.7124563366
        0.3749078865        1.1372242820        0.6970571837
        0.7922366537        0.5705919941        0.7134171219
        1.1966402097       -0.0034052859        0.7035071814
        0.7801989569       -0.5705200114        0.0025296530
        0.3722927706       -1.1471188889        0.0020107552
       -0.2992339100       -0.9175056329        0.0004676483
       -0.9755425983       -0.7062175747       -0.0010105126
       -0.9640377611        0.0024832652       -0.0009938313
       -0.9716795742        0.7112362860       -0.0010105145
       -0.2942292831        0.9188349095        0.0004676458
        0.3785389549        1.1447845235        0.0020107521
        0.7832962652        0.5659708729        0.0025296514
        1.1877357384       -0.0033810193        0.0104459854
        1.2021372987       -0.0034202692       -0.6953531992
        0.7950458255        0.5710311043       -0.7080887402
        0.3774863070        1.1374517799       -0.6931722572
       -0.2959695676        0.9291853982       -0.7113701694
       -0.9644873133        0.7070415457       -0.6966616775
       -0.9733899794        0.0025087521       -0.7128250300
       -0.9683275802       -0.7020621008       -0.6966616756
       -0.3010305852       -0.9278464841       -0.7113701669
        0.3712801063       -1.1397805186       -0.6931722541
        0.7919207613       -0.5756442119       -0.7080887386
        0.6027185795       -0.0017866582       -1.0581333625
        0.1908239030        0.5700838955       -1.0577712100
       -0.4817867774        0.3544854508       -1.0600034091
       -0.4837125684       -0.3521422572       -1.0600034082
        0.1877129772       -0.5714036389       -1.0577712085
        0.0032771608       -0.0001529853       -1.4036218276
        1.3800931600       -0.5725831374        0.3476856274
        1.3831928023        0.5647641788        0.3476856259
        1.3842284432       -0.5739033111       -0.3420687337
        1.3873352199        0.5660617912       -0.3420687353
        0.9717121992       -1.1326877273        0.3487367019
        0.9778708207        1.1270863745        0.3487366989
        0.9725578723       -1.1334815774       -0.3424418735
        0.9787208082        1.1278756015       -0.3424418766
       -0.1221161698       -1.4857210747        0.3466533960
       -0.1140170522        1.4860765116        0.3466533920
       -0.1207740439       -1.4858713590       -0.3446035407
       -0.1126741270        1.4862194763       -0.3446035447
       -0.7718265255        1.2753840533        0.3450930950
       -0.7787674688       -1.2714462822        0.3450930984
       -0.7773694317       -1.2714651502       -0.3461851997
       -0.7704284064        1.2753952990       -0.3461852031
       -1.4510331990       -0.3414722425        0.3435690387
       -1.4491511969        0.3490880876        0.3435690377
       -1.4495342077       -0.3414813959       -0.3476571267
       -1.4476521780        0.3490890686       -0.3476571277
        1.7732078902       -0.0049766223       -0.3123795116
